Product Name,Specifications
쿨러마스터  GX III Gold 1050 풀모듈러 ATX 3.0 (PCIE5),"ATX 파워, 정격출력:1050W, 80 PLUS 골드, +12V 싱글레일, 액티브PFC, PF(역률):99%, 135mm 팬, 깊이:160mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀, 보조전원:8+4+4핀 1개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 8핀(6+2):3개, SATA:12개, IDE 4핀:4개, [부가기능], 자동 팬 조절, 프리볼트"
쿨러마스터  GX III Gold 850 ATX 3.0 (PCIE5),"ATX 파워, 정격출력:850W, 80 PLUS 골드, +12V 싱글레일, 액티브PFC, PF(역률):99%, 135mm 팬, 깊이:160mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀, 보조전원:8+4+4핀 1개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 8핀(6+2):3개, SATA:8개, IDE 4핀:4개, [부가기능], 자동 팬 조절, 프리볼트, 플랫케이블"
AONE  TFX-450P KC,"TFX 파워, 정격출력:200W, +12V 싱글레일, 80mm 팬, 무상 1년, 유상 2년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), SATA:3개, IDE 4핀:3개"
3RSYS  AK 500S 80PLUS STANDARD 230V EU,"ATX 파워, 정격출력:500W, 80 PLUS 스탠다드, +12V 싱글레일, +12V 가용률:91%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 5년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8+4핀 1개, PCIe 8핀(6+2):2개, SATA:6개, IDE 4핀:3개, [부가기능], 대기전력 1W 미만, 플랫케이블"
AONE  STORM 800K 80PLUS BRONZE 벌크,"ATX 파워, 정격출력:800W, 80 PLUS 브론즈, +12V 싱글레일, +12V 가용률:95%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 3년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):4개, SATA:5개, IDE 4핀:4개, [부가기능], 대기전력 1W 미만"
AONE  태왕 TFX-450T KC,"TFX 파워, 정격출력:200W, +12V 싱글레일, 80mm 팬, 무상 1년, 유상 2년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), SATA:3개, IDE 4핀:3개"
앱코 SUITMASTER ULTIMATE 1200W 80PLUS PLATINUM,"ATX 파워, 정격출력:1200W, 80 PLUS 플레티넘, +12V 싱글레일, +12V 가용률:100%, 액티브PFC, PF(역률):99%, 135mm 팬, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 8핀(6+2):7개, SATA:9개, IDE 4핀:9개, FDD:2개, [부가기능], 대기전력 1W 미만, 프리볼트, 합선보호(FUSE)"
DEEPCOOL  PQ1000M 80Plus Gold Full Modular,"ATX 파워, 정격출력:1000W, 80 PLUS 골드, +12V 싱글레일, +12V 가용률:99%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 8핀(6+2):3개, SATA:10개, IDE 4핀:5개, [부가기능], 팬리스모드, 자동 팬 조절, 플랫케이블"
마이크로닉스  ASTRO GD 750W 80PLUS GOLD 풀모듈러,"ATX 파워, 정격출력:750W, 80 PLUS 골드, +12V 싱글레일, +12V 가용률:100%, 액티브PFC, PF(역률):99%, 135mm 팬, 깊이:160mm, 무상 7년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 8핀(6+2):4개, SATA:8개, IDE 4핀:4개, FDD:1개, [부가기능], 자동 팬 조절, 대기전력 1W 미만, 프리볼트, 플랫케이블, 16AWG 케이블"
CORSAIR  HX750 80PLUS PLATINUM,"ATX 파워, 정격출력:750W, 80 PLUS 플레티넘, +12V 싱글, 다중, +12V 가용률:100%, 액티브PFC, PF(역률):99%, 135mm 팬, 깊이:180mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 8핀(6+2):4개, SATA:16개, IDE 4핀:4개, FDD:1개, [부가기능], 팬리스모드, 자동 팬 조절, 프리볼트, 플랫케이블"
마이크로닉스  Performance II HV 850W Bronze,"ATX 파워, 정격출력:850W, 80 PLUS 브론즈, +12V 싱글레일, +12V 가용률:99%, 액티브PFC, PF(역률):99%, 135mm 팬, 깊이:160mm, 무상 6년, [커넥터], 세미모듈러, 메인전원:24핀(20+4), 보조전원:8+4+4핀 1개, PCIe 8핀(6+2):6개, SATA:10개, IDE 4핀:5개, FDD:1개, [부가기능], 자동 팬 조절, 대기전력 1W 미만, 프리볼트, 2019년 10월 AS 기간 변경 (무상 3년 -> 무상 6년)"
AONE  STORM 500LF 벌크,"ATX 파워, 정격출력:500W, +12V 가용률:95%, 120mm 팬, 깊이:150mm, 무상 2년, 유상 3년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):2개, SATA:5개, IDE 4핀:4개"
AcBEL  R1CA2801A 800W 80PLUS PLATINUM,"서버용 파워, 정격출력:800W, 80 PLUS 플레티넘, 액티브PFC, PF(역률):99%, 40mm 팬, 깊이:185mm, 무상 2년, [부가기능]"
SuperFlower  SF-850F14PE LEADEX VI PRO PLATINUM (PCIE 5),"ATX 파워, 정격출력:850W, 80 PLUS 플레티넘, 전압변동:±0.5%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:150mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 8핀(6+2):6개, SATA:9개, IDE 4핀:4개, [부가기능], 팬리스모드, 자동 팬 조절, 프리볼트, 플랫케이블"
쿨러마스터  V850 SFX GOLD White Edition,"M-ATX(SFX) 파워, 정격출력:850W, 80 PLUS 골드, +12V 싱글레일, 액티브PFC, 92mm 팬, 깊이:100mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀, 보조전원:8+4+4핀 1개, PCIe 8핀(6+2):4개, SATA:8개, IDE 4핀:4개, [부가기능], 대기전력 1W 미만, 프리볼트, 플랫케이블"
마이크로닉스  ASTRO GD 750W 80PLUS GOLD 풀모듈러 화이트,"ATX 파워, 정격출력:750W, 80 PLUS 골드, +12V 싱글레일, +12V 가용률:100%, PF(역률):99%, 135mm 팬, 깊이:160mm, 무상 7년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 8핀(6+2):4개, SATA:8개, IDE 4핀:4개, FDD:1개, [부가기능], 대기전력 1W 미만, 프리볼트, LED 라이트, 2019년 7월 후면 디자인 및 PCI-E 케이블 색상 변경"
잘만  ZM850-ARX 80PLUS PLATINUM,"ATX 파워, 정격출력:850W, 80 PLUS 플레티넘, +12V 싱글레일, +12V 가용률:98%, 액티브PFC, 135mm 팬, 깊이:180mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8+4+4핀 1개, PCIe 8핀(6+2):6개, SATA:12개, IDE 4핀:8개, FDD:1개, [부가기능], 팬리스모드, 자동 팬 조절, 대기전력 1W 미만, 프리볼트, 플랫케이블, ※ 23.01 무상 보증 기한 연장(7년→10년)"
잘만  ZM1000-ARX 80PLUS PLATINUM,"ATX 파워, 정격출력:1000W, 80 PLUS 플레티넘, +12V 싱글레일, +12V 가용률:99%, 액티브PFC, 135mm 팬, 깊이:180mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8+4+4핀 1개, PCIe 8핀(6+2):6개, SATA:12개, IDE 4핀:8개, FDD:1개, [부가기능], 팬리스모드, 자동 팬 조절, 대기전력 1W 미만, 프리볼트, 플랫케이블, ※ 23.01 무상 보증 기한 연장(7년→10년)"
ASUS ROG STRIX 1200W Gold Aura Edition,"ATX 파워, 정격출력:1200W, 80 PLUS 골드, LAMBDA인증:A+, +12V 싱글레일, +12V 가용률:100%, 120mm 팬, 깊이:180mm, 무상 10년, [커넥터], 메인전원:24핀, 보조전원:8핀(4+4) 2개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 8핀(6+2):2개, PCIe 6핀:2개, SATA:5개, IDE 4핀:4개, RGB:1개, [부가기능], 자동 팬 조절, 프리볼트, LED 라이트"
쿨러마스터  GOLD V850 V2 WHITE FULL MODULAR,"ATX 파워, 정격출력:850W, 80 PLUS 골드, +12V 싱글레일, +12V 가용률:100%, 액티브PFC, 135mm 팬, 깊이:160mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀, 보조전원:8+4+4핀 1개, PCIe 8핀(6+2):6개, SATA:12개, IDE 4핀:4개, FDD:1개, [부가기능], 수동 팬 조절, 프리볼트, 플랫케이블, 16AWG 케이블"
AONE  Micro 450P-KC 벌크,"M-ATX(SFX) 파워, 정격출력:200W, +12V 싱글레일, 80mm 팬, 깊이:100mm, 무상 1년, 유상 2년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):1개, SATA:3개, IDE 4핀:3개, 22년 1월부 디자인 및 일부 스펙 변경"
AONE  500P KC,"ATX 파워, 정격출력:230W, +12V 싱글레일, 120mm 팬, 무상 1년, 유상 2년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 6핀:1개, SATA:3개, IDE 4핀:3개"
잘만  WATTTERA 700W 80PLUS GOLD,"ATX 파워, 정격출력:700W, 80 PLUS 골드, +12V 싱글레일, +12V 가용률:99%, 액티브PFC, PF(역률):99%, 135mm 팬, 깊이:160mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀, 보조전원:8핀(4+4) 2개, PCIe 8핀(6+2):5개, SATA:8개, IDE 4핀:3개, FDD:1개, [부가기능], 자동 팬 조절, 대기전력 1W 미만, 프리볼트, 플랫케이블, ※ 23.01 무상 보증 기한 연장(7년→10년)"
GIGABYTE  UD850GM PG5 80PLUS GOLD 풀모듈러 ATX 3.0 제이씨현,"ATX 파워, 정격출력:850W, 80 PLUS 골드, +12V 싱글레일, +12V 가용률:100%, 120mm 팬, 깊이:140mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 8핀(6+2):4개, SATA:8개, IDE 4핀:3개, FDD:1개, [부가기능], 자동 팬 조절, 프리볼트, 플랫케이블"
잘만  WATTTERA 1000W 80PLUS GOLD,"ATX 파워, 정격출력:1000W, 80 PLUS 골드, +12V 싱글레일, +12V 가용률:99%, 액티브PFC, PF(역률):99%, 135mm 팬, 깊이:160mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀, 보조전원:8핀(4+4) 2개, PCIe 8핀(6+2):6개, SATA:8개, IDE 4핀:3개, FDD:1개, [부가기능], 자동 팬 조절, 대기전력 1W 미만, 프리볼트, 플랫케이블, ※ 23.01 무상 보증 기한 연장(7년→10년)"
마이크로닉스  ZERO PLUS 600W Active PFC,"ATX 파워, 정격출력:600W, +12V 싱글레일, +12V 가용률:90%, 액티브PFC, PF(역률):99%, 깊이:140mm, 무상 6년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):2개, SATA:5개, IDE 4핀:3개, FDD:1개, [부가기능], 대기전력 1W 미만"
쿨러마스터  MWE GOLD 1250 V2 FULL MODULAR,"ATX 파워, 정격출력:1250W, 80 PLUS 골드, +12V 싱글레일, +12V 가용률:99%, 액티브PFC, 140mm, 깊이:180mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀, 보조전원:8+4+4핀 1개, PCIe 8핀(6+2):8개, SATA:12개, IDE 4핀:4개, [부가기능], 팬리스모드, 자동 팬 조절"
잘만  WATTTERA 1200W 80PLUS GOLD,"ATX 파워, 정격출력:1200W, 80 PLUS 골드, 전압변동:±3%, +12V 싱글레일, +12V 가용률:99%, 액티브PFC, PF(역률):99%, 135mm 팬, 깊이:160mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀, 보조전원:8핀(4+4) 2개, PCIe 8핀(6+2):8개, SATA:12개, IDE 4핀:3개, FDD:1개, [부가기능], 자동 팬 조절, 대기전력 1W 미만, 플랫케이블, ※ 23.01 무상 보증 기한 연장(7년→10년)"
AONE  600T KC,"ATX 파워, 정격출력:300W, +12V 싱글레일, 120mm 팬, 무상 1년, 유상 2년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):1개, PCIe 6핀:1개, SATA:4개, IDE 4핀:4개"
이엠텍 레드빗 CRPS-2000W-1U 80PLUS PLATINUM,"서버용 파워, 정격출력:2000W, 80 PLUS 플레티넘, 액티브PFC, PF(역률):99%, 40mm 팬, 깊이:265mm, 무상 2년, PMBus 1.2"
AONE  태왕 EP600L KC,"ATX 파워, 정격출력:230W, +12V 싱글레일, 120mm 팬, 무상 1년, 유상 2년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 6핀:1개, SATA:3개, IDE 4핀:3개, 벌크 여부 확인요망"
앱코  XTREAM XT-750B 80PLUS STANDARD,"ATX 파워, 정격출력:750W, 80 PLUS 스탠다드, +12V 싱글레일, +12V 가용률:100%, 액티브PFC, PF(역률):99%, 140mm 팬, 깊이:165mm, 무상 7년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 8핀(6+2):4개, SATA:8개, IDE 4핀:5개, FDD:1개, [부가기능]"
앱코 SUITMASTER ULTIMATE 1200W RGB 80PLUS PLATINUM,"ATX 파워, 정격출력:1200W, 80 PLUS 플레티넘, +12V 싱글레일, +12V 가용률:100%, 액티브PFC, PF(역률):99%, 135mm 팬, 깊이:190mm, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 8핀(6+2):7개, SATA:9개, IDE 4핀:9개, FDD:2개, [부가기능], 대기전력 1W 미만, 플랫케이블, LED 라이트, 합선보호(FUSE)"
쿨러마스터  ATX 24핀 90도 어댑터 Capacitor,"전용 액세서리, [커넥터], 메인전원:24핀"
AONE  MICRO 500P KC,"M-ATX(SFX) 파워, 정격출력:230W, +12V 싱글레일, 80mm 팬, 무상 1년, 유상 2년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), PCIe 8핀(6+2):1개, SATA:3개, IDE 4핀:3개"
GIGABYTE  P650G 80PLUS GOLD 피씨디렉트,"ATX 파워, 정격출력:650W, 80 PLUS 골드, +12V 싱글레일, 액티브PFC, 120mm 팬, 깊이:140mm, 무상 5년, [커넥터], 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 8핀(6+2):4개, SATA:6개, IDE 4핀:3개, [부가기능], 프리볼트, 플랫케이블"
마이크로닉스  ZERO POWER 500W,"ATX 파워, 정격출력:500W, +12V 싱글레일, +12V 가용률:99%, 120mm 팬, 무상 3년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):2개, SATA:5개, IDE 4핀:3개, FDD:1개, [부가기능], 대기전력 1W 미만"
CORSAIR  RM650i 80PLUS GOLD,"ATX 파워, 정격출력:650W, 80 PLUS 골드, +12V 싱글, 다중, +12V 가용률:99%, 액티브PFC, 135mm 팬, 깊이:180mm, 무상 7년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):4개, SATA:8개, IDE 4핀:7개, FDD:2개, [부가기능], 팬리스모드, 자동 팬 조절, 프리볼트, 플랫케이블, 디지털제어"
시소닉  FOCUS GOLD GX-1000 WHITE Full Modular,"ATX 파워, 정격출력:1000W, 80 PLUS 골드, 전압변동:±3%, +12V 싱글레일, +12V 가용률:99%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀, 보조전원:8핀(4+4) 2개, PCIe 8핀(6+2):6개, SATA:10개, SATA3.3:2개, IDE 4핀:5개, [부가기능], 팬리스모드, 자동 팬 조절, 수동 팬 조절, 대기전력 1W 미만, 프리볼트, 플랫케이블"
마이크로닉스  ZERO PLUS 500W Active PFC,"ATX 파워, 정격출력:500W, +12V 싱글레일, +12V 가용률:90%, 액티브PFC, PF(역률):99%, 깊이:140mm, 무상 6년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):2개, SATA:5개, IDE 4핀:3개, FDD:1개, [부가기능], 대기전력 1W 미만"
CORSAIR  iCUE CX650F RGB BLACK,"ATX 파워, 정격출력:650W, 80 PLUS 브론즈, +12V 싱글레일, +12V 가용률:99%, 120mm 팬, 깊이:150mm, 무상 5년, [커넥터], 풀모듈러, 메인전원:24핀, 보조전원:8핀(4+4) 2개, PCIe 8핀(6+2):4개, SATA:SATA x7, IDE 4핀:4개, RGB:2개, [부가기능], 자동 팬 조절, 프리볼트, 플랫케이블, LED 라이트"
쿨러마스터  GOLD V650 FULL MODULAR,"ATX 파워, 정격출력:650W, 80 PLUS 골드, +12V 싱글레일, +12V 가용률:99%, 액티브PFC, 135mm 팬, 깊이:160mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀, 보조전원:8+4+4핀 1개, PCIe 8핀(6+2):4개, SATA:8개, IDE 4핀:4개, FDD:1개, [부가기능], 수동 팬 조절, 프리볼트, 16AWG 케이블"
3RSYS  AK 800S 80PLUS STANDARD 230V EU,"ATX 파워, 정격출력:800W, 80 PLUS 스탠다드, +12V 싱글레일, +12V 가용률:90%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 5년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8+4+4핀 1개, PCIe 8핀(6+2):4개, SATA:6개, IDE 4핀:3개, [부가기능], 대기전력 1W 미만, 플랫케이블"
마이크로닉스  Performance II PV 500W 80Plus Bronze Surge 4K,"ATX 파워, 정격출력:500W, 80 PLUS 브론즈, 전압변동:±0.5%, +12V 싱글레일, +12V 가용률:100%, 액티브PFC, PF(역률):99%, 120mm 팬, 무상 6년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8+4핀 1개, PCIe 8핀(6+2):2개, SATA:6개, IDE 4핀:3개, FDD:1개, [부가기능], 대기전력 1W 미만, 프리볼트"
AONE  STORM 700K 80PLUS BRONZE 벌크,"ATX 파워, 정격출력:700W, 80 PLUS 브론즈, +12V 싱글레일, +12V 가용률:95%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 3년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):4개, SATA:5개, IDE 4핀:4개, [부가기능], 대기전력 1W 미만"
AONE  STORM 600LF 벌크,"ATX 파워, 정격출력:600W, 120mm 팬, 깊이:150mm, 무상 2년, 유상 3년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):2개, SATA:5개, IDE 4핀:4개"
쿨러마스터  PLATINUM V1300 FULL MODULAR,"ATX 파워, 정격출력:1300W, 80 PLUS 플레티넘, +12V 싱글, 다중, +12V 가용률:99%, 액티브PFC, 135mm 팬, 깊이:190mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀, 보조전원:8+4+4핀 1개, PCIe 8핀(6+2):12개, SATA:16개, IDE 4핀:8개, FDD:1개, [부가기능], 프리볼트, 16AWG 케이블"
시소닉  FOCUS PLATINUM PX-850 Full Modular,"ATX 파워, 정격출력:850W, 80 PLUS 플레티넘, 전압변동:±3%, +12V 싱글레일, +12V 가용률:99%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 8핀(6+2):6개, SATA:10개, SATA3.3:2개, IDE 4핀:5개, [부가기능], 팬리스모드, 자동 팬 조절, 수동 팬 조절, 대기전력 1W 미만, 프리볼트, 플랫케이블"
마이크로닉스  Performance II PV 700W 80Plus Bronze Surge 4K,"ATX 파워, 정격출력:700W, 80 PLUS 브론즈, 전압변동:±0.5%, +12V 싱글레일, +12V 가용률:100%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 6년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8+4핀 1개, PCIe 8핀(6+2):4개, SATA:6개, IDE 4핀:4개, FDD:1개, [부가기능], 대기전력 1W 미만, 프리볼트"
AONE  500S KC (벌크),"ATX 파워, 정격출력:200W, 120mm 팬, 무상 1년, 유상 2년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:4핀 1개, SATA:3개, IDE 4핀:3개"
Fractal Design  Ion Gold 550W,"ATX 파워, 정격출력:550W, 80 PLUS 골드, +12V 싱글레일, +12V 가용률:99%, 액티브PFC, PF(역률):99%, 140mm, 깊이:150mm, 무상 7년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):2개, SATA:6개, IDE 4핀:3개, [부가기능], 자동 팬 조절, 대기전력 1W 미만, 프리볼트, 플랫케이블"
맥스엘리트  MAXWELL COUNT 750W 80PLUS GOLD 풀모듈러 (본체+퓨어화이트),"ATX 파워, 정격출력:750W, 80 PLUS 골드, +12V 싱글레일, +12V 가용률:99%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 3개, PCIe 8핀(6+2):2개, SATA:8개, IDE 4핀:3개, [부가기능], 수동 팬 조절, 대기전력 1W 미만, 프리볼트, ※ 23.02 케이블 상품 사양 변경"
AONE  STORM 400LF 더블포워드 V2.3,"ATX 파워, 정격출력:400W, +12V 다중레일, 120mm 팬, 무상 3년 , 유상 2년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):2개, SATA:5개, IDE 4핀:3개, [부가기능], 자동 팬 조절, 대기전력 1W 미만"
쿨러마스터  PLATINUM V850 FULL MODULAR,"ATX 파워, 정격출력:850W, 80 PLUS 플레티넘, +12V 싱글, 다중, +12V 가용률:99%, 액티브PFC, 135mm 팬, 깊이:190mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀, 보조전원:8+4+4핀 1개, PCIe 8핀(6+2):6개, SATA:12개, IDE 4핀:4개, FDD:1개, [부가기능], 프리볼트, 16AWG 케이블"
쿨러마스터  PLATINUM V1000 FULL MODULAR,"ATX 파워, 정격출력:1000W, 80 PLUS 플레티넘, +12V 싱글, 다중, +12V 가용률:99%, 액티브PFC, 135mm 팬, 깊이:190mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀, 보조전원:8+4+4핀 1개, PCIe 8핀(6+2):8개, SATA:12개, IDE 4핀:8개, FDD:1개, [부가기능], 자동 팬 조절, 프리볼트, 16AWG 케이블"
앱코 SUITMASTER Mighty 600W 80PLUS Standard 230V EU,"ATX 파워, 정격출력:600W, 80 PLUS 스탠다드, +12V 싱글레일, +12V 가용률:90%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 6년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):2개, SATA:6개, IDE 4핀:4개, FDD:1개, [부가기능], 대기전력 1W 미만, 플랫케이블"
마이크로닉스  New Performance 600W 80Plus Bronze Change-up,"ATX 파워, 정격출력:600W, 80 PLUS 브론즈, +12V 싱글레일, +12V 가용률:90%, 액티브PFC, 135mm 팬, 깊이:160mm, 무상 3년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8+4핀 1개, PCIe 8핀(6+2):2개, SATA:6개, IDE 4핀:4개, FDD:1개, [부가기능], 자동 팬 조절, 대기전력 1W 미만"
GIGABYTE  UD1300GM PG5 80PLUS GOLD 풀모듈러 ATX 3.0 피씨디렉트,"ATX 파워, 정격출력:1300W, 80 PLUS 골드, +12V 싱글레일, +12V 가용률:99%, 140mm 팬, 깊이:160mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 8핀(6+2):8개, SATA:12개, IDE 4핀:6개, FDD:2개, [부가기능], 프리볼트, 플랫케이블"
제이씨현  TUNDRA PRO 600W FHB,"ATX 파워, 정격출력:600W, +12V 싱글레일, +12V 가용률:84%, 액티브PFC, 120mm 팬, 깊이:140mm, 무상 3년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):2개, SATA:4개, IDE 4핀:3개, [부가기능], 대기전력 1W 미만, 플랫케이블"
잘만  ZM750-ARX 80PLUS PLATINUM,"ATX 파워, 정격출력:750W, 80 PLUS 플레티넘, +12V 싱글레일, +12V 가용률:99%, 액티브PFC, 135mm 팬, 깊이:180mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8+4+4핀 1개, PCIe 8핀(6+2):4개, SATA:12개, IDE 4핀:6개, FDD:1개, [부가기능], 팬리스모드, 자동 팬 조절, 대기전력 1W 미만, 프리볼트, 플랫케이블, ※ 23.01 무상 보증 기한 연장(7년→10년)"
AONE  STORM 400LF 더블포워드 V2.3 벌크,"ATX 파워, 정격출력:400W, +12V 다중레일, 120mm 팬, 무상 3년 , 유상 2년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):2개, SATA:5개, IDE 4핀:3개, [부가기능], 자동 팬 조절, 대기전력 1W 미만"
GIGABYTE  P650B 80PLUS BRONZE 피씨디렉트,"ATX 파워, 정격출력:650W, 80 PLUS 브론즈, +12V 싱글레일, 액티브PFC, 120mm 팬, 깊이:140mm, 무상 3년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), PCIe 8핀(6+2):4개, SATA:6개, IDE 4핀:3개, [부가기능], 대기전력 1W 미만, 프리볼트"
앱코 SUITMASTER Mighty 500W 80PLUS Standard 230V EU,"ATX 파워, 정격출력:500W, 80 PLUS 스탠다드, +12V 싱글레일, +12V 가용률:91%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 6년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):2개, SATA:6개, IDE 4핀:4개, FDD:1개, [부가기능], 대기전력 1W 미만, 플랫케이블"
AONE  TFX 450P,"TFX 파워, 80mm 팬, [커넥터], 케이블일체형, 메인전원:24핀(20+4), SATA:2개, IDE 4핀:2개"
AONE  STORM 700K 80PLUS BRONZE,"ATX 파워, 정격출력:700W, 80 PLUS 브론즈, +12V 싱글레일, +12V 가용률:95%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 3년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):4개, SATA:5개, IDE 4핀:4개, [부가기능], 대기전력 1W 미만"
